,type,name,url,poster,description,review,IMDB,contentRating,genre,datePublished,keywords,duration,actor,director,creator,RottenTomatoes Audience Score,RottenTomatoes Tomato Meter
124,Movie,Khufiya,https://www.imdb.comhttps://www.imdb.com/title/tt15433600/,https://m.media-amazon.com/images/M/MV5BNWYzMWFhYmQtNmI0Ni00OWJkLWFiMjktM2JlZmEzZjgzNjE1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Krishna Mehra is an operative at Indian spy agency known as R&AW. She is assigned to track down the mole selling India&apos;s defense secrets, while all along grappling with her dual identity as a spy and a lover.","{'author': 'nanra67', 'dateCreated': '2023-10-07', 'inLanguage': 'English', 'heading': 'Pathetic', 'reviewBody': 'So unlike Vishal Bharadwaj. The story and acting is below par. The dialogues are childish. Shows Vishal&apos;s clear obsession with Wamiqa, having cast her in another tepid serial Charlie Chopra, something akin to what Ram Gopal Verma did to promote his favorite stone cold actresses and everybody knows where he is now.\n\nVery disappointing.\n\nThe dialogues lack the punch that is required. The movie seems to have been directed by a new comer. He would have done a better job.\n\nThe director has been able to gather an impressive cast but could not extract what was needed to make this movie a success.\n\nJust avoid this movie.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 5}}",3.0,TV-MA,"['Action', 'Biography', 'Crime']",2023-10-05,"spy,agency,secret,escape,senior",PT2H37M,"[{'name': 'Tabu', 'url': 'https://www.imdb.com/name/nm0007102/'}, {'name': 'Ali Fazal', 'url': 'https://www.imdb.com/name/nm3170495/'}, {'name': 'Wamiqa Gabbi', 'url': 'https://www.imdb.com/name/nm3844346/'}]","[{'name': 'Vishal Bhardwaj', 'url': 'https://www.imdb.com/name/nm0080235/'}]","[{'name': 'Vishal Bhardwaj', 'url': 'https://www.imdb.com/name/nm0080235/'}, {'name': 'Amar Bhushan', 'url': 'https://www.imdb.com/name/nm12941586/'}, {'name': 'Rohan Narula', 'url': 'https://www.imdb.com/name/nm9076766/'}]",1.9,3.15
125,Movie,Kings of Mulberry Street: Let Love Reign,https://www.imdb.comhttps://www.imdb.com/title/tt13014820/,https://m.media-amazon.com/images/M/MV5BNDE1OTBiMzItZjkwZi00ODBiLThiY2MtMmYyMzBhMWVmNzkxXkEyXkFqcGdeQXVyMTAxMTM4NzU@._V1_.jpg,What if the only way Ticky and Baboo can save Granny Chetty from the clutches of the fallen Commander Veerasamy is by pretending to be celebrities from Bollywood?,"{'author': 'andrew-61-425387', 'dateCreated': '2023-04-14', 'inLanguage': 'English', 'heading': 'Heartfelt family fun', 'reviewBody': 'My young nephews are obsessed with Benidorm, the UK tv series. Not because of the big budgets or the tear jerking Oscar worthy performances, but because of the highs and lows of loveable characters - and because it&apos;s fun. Kings of Mulberry Street: Let Love Reign is the same; it&apos;s bright, it&apos;s colourful, it&apos;s funny, it&apos;s absurd. My nephews watched this and instantly understood the tone and what it&apos;s trying to do. I felt really sorry for poor Dev, caught between trying to do the best for his son&apos;s happiness and his own. Surrounded with colour and music and ridiculous antics, the importance of friends and family comes shining through. It is pure heartfelt family entertainment, what&apos;s not to like about that?', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 9}}",2.35,TV-14,"['Adventure', 'Comedy', 'Drama']",2023-04-08,0,PT1H49M,"[{'name': 'Weston Hancock', 'url': 'https://www.imdb.com/name/nm14519108/'}, {'name': 'Kogie Naidoo', 'url': 'https://www.imdb.com/name/nm3568305/'}, {'name': 'Jonathan Taylor', 'url': 'https://www.imdb.com/name/nm0852659/'}]","[{'name': 'Judy Naidoo', 'url': 'https://www.imdb.com/name/nm3878888/'}]","[{'name': 'Judy Naidoo', 'url': 'https://www.imdb.com/name/nm3878888/'}]",0.0,0.0
126,Movie,Knights of the Zodiac,https://www.imdb.comhttps://www.imdb.com/title/tt6528290/,https://m.media-amazon.com/images/M/MV5BNjNlYzNhMTgtYTFlYi00ZDg4LWIwMGItZWU2OTY1NTk4MDdlXkEyXkFqcGdeQXVyMTYyMTYyOTcw._V1_.jpg,"When a goddess of war reincarnates in the body of a young girl, street orphan Seiya discovers that he is destined to protect her and save the world. But only if he can face his own past and become a Knight of the Zodiac.","{'author': 'moisessilvaaa', 'dateCreated': '2023-04-28', 'inLanguage': 'English', 'heading': 'Saint Seiya if it was the Broken Telephone game', 'reviewBody': 'This movie fails to send me back to the anime, and I know it was supposed to be based on the newest properties that are coming out targeting the new generations, but I think it swings and misses at all target groups.\n\nI guess Seiya works well and he kind of has a good chemistry with Saori. His training with Marin is done well and the first fights that don&apos;t have the armor are nicely choreographed but everything else is terrible.\n\nI couldn&apos;t care more about Famke&apos;s character, her motivations are so shallow together with Ikki, who is there mainly so there&apos;s a final fight. We have Mitsumasa who isn&apos;t Mitsumasa. The VFX looks straight from a 2012 PS3 game. There are so many futuristic ships I didn&apos;t know if the movie was supposed to be an alternative world or 20 years in the future.\n\nBut the main thing for me is that the movie didn&apos;t feel like Saint Seiya, it was like someone who saw the anime 30 years ago tried to explain it to a Hollywood producer who didn&apos;t bother to watch the original content and stick to the description given to him. In the end it didn&apos;t have the sense of humanity against gods and the sense that even when Seiya lost all his senses he would never give up.', 'reviewRating': {'worstRating': None, 'bestRating': None, 'ratingValue': None}}",2.2,PG-13,"['Action', 'Adventure', 'Drama']",2023-04-28,"based on anime,martial arts,greek mythology,live action remake of anime,based on manga",PT1H52M,"[{'name': 'Mackenyu', 'url': 'https://www.imdb.com/name/nm5018289/'}, {'name': 'Famke Janssen', 'url': 'https://www.imdb.com/name/nm0000463/'}, {'name': 'Madison Iseman', 'url': 'https://www.imdb.com/name/nm5589690/'}]","[{'name': 'Tomasz Baginski', 'url': 'https://www.imdb.com/name/nm1313617/'}]","[{'name': 'Josh Campbell', 'url': 'https://www.imdb.com/name/nm1061091/'}, {'name': 'Matt Stuecken', 'url': 'https://www.imdb.com/name/nm1173295/'}, {'name': 'Kiel Murray', 'url': 'https://www.imdb.com/name/nm1195697/'}]",3.05,1.05
127,Movie,Konferensen,https://www.imdb.comhttps://www.imdb.com/title/tt26547864/,https://m.media-amazon.com/images/M/MV5BMzM5OTc1OGEtNWYzZS00MzAzLTkxM2EtNzE3OGFjNTQwYzU1XkEyXkFqcGdeQXVyMTMzNzIyNDc1._V1_.jpg,"A team-building conference for municipal employees turns into a nightmare when accusations of corruption begin to circulate and plague the work environment. At the same time, a mysterious figure begins murdering the participants.","{'author': 'Patient444', 'dateCreated': '2023-10-13', 'inLanguage': 'English', 'heading': 'So much fun!', 'reviewBody': 'When I saw that this is a Nordic horror, I pretty much knew it was going to be a comedy as well. The horror genre, even tho it is quite ok in that part of Europe, took the comedy route little by little, and I have to say, it now comes close to perfection. An incredible blend of comedy and kills, fast paced, quirky and overall fun, Konferensen is definitely a must see!\n\nIt manages to draw you in with an easy formula, excellent dialogue, great characters, the simplest of location - in the woods horror - but what great woods they got, a plot that reveals itself to be easily predictable yet nevertheless, fun!\n\nThe killer has a nice mask, which is always a bonus in these situations, his reasons are understandable yet see through, but the kills are very inventive. Lovely cut scenes between hunts and partying, kills and drinking, make this movie a lovely experience.\n\nI overall knew from the start that I was going to enjoy it, thus I pressed Start with a few expectation, so I am very happy to say, I was not disappointed. This is why I am definitely going to recommend this to everyone, a movie that deserves a little recognition, because it&apos;s funny, fresh and well executed.\n\nCheers!', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 7}}",2.9,TV-MA,"['Comedy', 'Horror', 'Mystery']",2023-10-13,"male nudity,slasher comedy,killer,terror,plague",PT1H40M,"[{'name': 'Katia Winter', 'url': 'https://www.imdb.com/name/nm2316016/'}, {'name': 'Adam Lundgren', 'url': 'https://www.imdb.com/name/nm2050806/'}, {'name': 'Eva Melander', 'url': 'https://www.imdb.com/name/nm2514156/'}]","[{'name': 'Patrik Eklund', 'url': 'https://www.imdb.com/name/nm1350278/'}]","[{'name': 'Patrik Eklund', 'url': 'https://www.imdb.com/name/nm1350278/'}, {'name': 'Thomas Moldestad', 'url': 'https://www.imdb.com/name/nm1856961/'}, {'name': 'Mats Strandberg', 'url': 'https://www.imdb.com/name/nm4790967/'}]",0.0,0.0
128,Movie,Kötü Adamin 10 Günü,https://www.imdb.comhttps://www.imdb.com/title/tt24852002/,https://m.media-amazon.com/images/M/MV5BZTY5NzZkNGYtNTc1ZC00NWRhLTg1YmUtZWYwNzAxZWRhY2VkXkEyXkFqcGdeQXVyODc5Mjc4Nzg@._V1_.jpg,"Follows Sadik, an ex-lawyer who is working as a private investigator. He takes up a complicated case, and his simple life starts to unravel.","{'author': 'HenriTheDane', 'dateCreated': '2023-09-04', 'inLanguage': 'English', 'heading': 'Slow Pace and Scattered Plot but Otherwise a Solid Action Movie', 'reviewBody': 'I liked the opening scene: Adil/Said is driving through a beautiful desert landscape when he has an accident, flipping the car and passing out. After that, he is ordered by some kind of gang boss to find a person. Then the movie slows down inexplicably. They are now in Istanbul, so the nice landscape is gone, and the next 30-60 minutes is spent on Adil/Said talking to various characters. Some of the dialogue probably gets lost in translation. It does not come across that interesting.\n\nDuring these scenes, Adil/Said ends up taking on another job, introducing another plot to the story. The way this was done in the script makes it seem pointless and it&apos;s never really woven into the main plot that well, unless I missed something.\n\nOne bright spot is his Adil/Said&apos;s pseudo-niece, who is gorgeous and vivacious and gets a fair amount of screen-time.\n\nThe ending was decent, but the pacing was too slow and there were too many distractions from the main storyline. Giving it 6/10.\n\nIt&apos;s not really Noir. I can&apos;t explain why without spoiling it, but wanted to point it out if that&apos;s what you are looking for.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 6}}",3.05,TV-MA,"['Crime', 'Drama', 'Mystery']",2023-08-18,"sequel,second part,life,parent,criminal",PT2H3M,"[{'name': 'Nejat Isler', 'url': 'https://www.imdb.com/name/nm1625479/'}, {'name': 'Riza Kocaoglu', 'url': 'https://www.imdb.com/name/nm1727502/'}, {'name': 'Kadir Çermik', 'url': 'https://www.imdb.com/name/nm3692801/'}]","[{'name': 'Uluç Bayraktar', 'url': 'https://www.imdb.com/name/nm1760721/'}]","[{'name': 'Mehmet Eroglu', 'url': 'https://www.imdb.com/name/nm11024432/'}, {'name': 'Damla Serim', 'url': 'https://www.imdb.com/name/nm10130143/'}]",0.0,0.0
129,Movie,La Gran Seducción,https://www.imdb.comhttps://www.imdb.com/title/tt14542504/,https://m.media-amazon.com/images/M/MV5BNzZkYTQwMzgtZjQyYy00M2I4LWEzNTUtNjk2Y2E1NjY3ZTliXkEyXkFqcGdeQXVyMTU3NDU4MDg2._V1_.jpg,0,"{'author': 'locosmickey', 'dateCreated': '2023-09-03', 'inLanguage': 'English', 'heading': 'Finally a good Mexican movie', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 10}}",3.25,TV-MA,['Comedy'],2023-08-30,"fishing,fish,life,island,town",PT1H34M,"[{'name': 'Guillermo Villegas', 'url': 'https://www.imdb.com/name/nm2855864/'}, {'name': 'Pierre Louis', 'url': 'https://www.imdb.com/name/nm5773535/'}, {'name': 'Yalitza Aparicio', 'url': 'https://www.imdb.com/name/nm8611957/'}]","[{'name': 'Celso R. García', 'url': 'https://www.imdb.com/name/nm1381358/'}]","[{'name': 'Luciana Herrera Caso', 'url': 'https://www.imdb.com/name/nm10307418/'}, {'name': 'Samara Ibrahim', 'url': 'https://www.imdb.com/name/nm6575981/'}, {'name': 'Celso R. García', 'url': 'https://www.imdb.com/name/nm1381358/'}]",3.3,3.05
130,Movie,La sociedad de la nieve,https://www.imdb.comhttps://www.imdb.com/title/tt16277242/,https://m.media-amazon.com/images/M/MV5BNDE5YTVjZDItYWFjOS00MTM3LTg5NTMtNDgyNTJhMjE0ZmUyXkEyXkFqcGdeQXVyNDM2Mjg1NDM@._V1_.jpg,The flight of a rugby team crashes on a glacier in the Andes. The few passengers who survive the crash find themselves in one of the world&apos;s toughest environments to survive.,"{'author': None, 'dateCreated': None, 'inLanguage': None, 'heading': None, 'reviewBody': None, 'reviewRating': {'worstRating': None, 'bestRating': None, 'ratingValue': None}}",3.85,R,"['Adventure', 'Biography', 'Drama']",2023-12-15,"male nudity,male frontal nudity,male full frontal nudity,male rear nudity,disaster",PT2H24M,"[{'name': 'Enzo Vogrincic', 'url': 'https://www.imdb.com/name/nm11193967/'}, {'name': 'Simon Hempe', 'url': 'https://www.imdb.com/name/nm11217744/'}, {'name': 'Esteban Bigliardi', 'url': 'https://www.imdb.com/name/nm2013399/'}]","[{'name': 'J.A. Bayona', 'url': 'https://www.imdb.com/name/nm1291105/'}]","[{'name': 'J.A. Bayona', 'url': 'https://www.imdb.com/name/nm1291105/'}, {'name': 'Nicolás Casariego', 'url': 'https://www.imdb.com/name/nm0143006/'}, {'name': 'Jaime Marques', 'url': 'https://www.imdb.com/name/nm0549954/'}]",4.65,4.6
131,Movie,Layar,https://www.imdb.comhttps://www.imdb.com/title/tt25875858/,https://m.media-amazon.com/images/M/MV5BYzZjNGVmYWUtZDU4ZC00ZDVmLTlmNjgtN2U3MDdmOWZiZTdjXkEyXkFqcGdeQXVyNzY4NDQzNTg@._V1_.jpg,"After losing her job, a former movie theater usher does all she can to help revive the struggling small-town cinema where she used to work.","{'author': None, 'dateCreated': None, 'inLanguage': None, 'heading': None, 'reviewBody': None, 'reviewRating': {'worstRating': None, 'bestRating': None, 'ratingValue': None}}",4.35,13+,['Drama'],2023-01-13,"cinema,theater,work,life,owner",PT1H10M,"[{'name': 'Siti Fauziah', 'url': 'https://www.imdb.com/name/nm10792670/'}, {'name': 'Adi Marsono', 'url': 'https://www.imdb.com/name/nm7759929/'}, {'name': 'Resti Praditaningtyas', 'url': 'https://www.imdb.com/name/nm12261530/'}]","[{'name': 'Ifa Isfansyah', 'url': 'https://www.imdb.com/name/nm2856917/'}]","[{'name': 'Ahmad Aditya', 'url': 'https://www.imdb.com/name/nm11249183/'}, {'name': 'Ifa Isfansyah', 'url': 'https://www.imdb.com/name/nm2856917/'}]",0.0,0.0
132,Movie,Le roi des ombres,https://www.imdb.comhttps://www.imdb.com/title/tt26763229/,https://m.media-amazon.com/images/M/MV5BYjdjNDRkMWUtNjUyMC00OTIyLTkxMmQtYWQ1YjFiMjE5MzcwXkEyXkFqcGdeQXVyMTA3MTI2ODc5._V1_.jpg,"After the death of their father, two half-brothers find themselves on opposite sides of an escalating conflict with tragic consequences.","{'author': 'searchanddestroy-1', 'dateCreated': '2023-03-24', 'inLanguage': 'English', 'heading': 'Convincing drama', 'reviewBody': 'New French Blaxploitation but brilliant, tense, gripping, this tale of half brothers that could remind John Singleton&apos;s BOYS IN THE HOOD or some movies from the Hughes Brothers made in the early nineties; cry from the ghetto&apos;s stuff. Great acting, I repeat, Kaaris is purely awesome in this gang leader character, but I don&apos;t imagine him playing something else, for instance a cop. This is a cute and poignant drama, maybe not really crime drama, but surely social drama that deserves to be seen. So please don&apos;t despise it because it seems to be destined to Black audiences. It is not, I don&apos;t belong to these audiences and I really appreciated this movie produced and released by Netflix.', 'reviewRating': {'worstRating': None, 'bestRating': None, 'ratingValue': None}}",2.4,TV-MA,"['Crime', 'Drama', 'Thriller']",2023-03-17,"half brothers,deceased father,escalating conflict,hip hop track,electric keyboard",PT1H29M,"[{'name': 'Kaaris', 'url': 'https://www.imdb.com/name/nm6394131/'}, {'name': 'Alassane Diong', 'url': 'https://www.imdb.com/name/nm9302715/'}, {'name': 'Carl Malapa', 'url': 'https://www.imdb.com/name/nm7987911/'}]","[{'name': 'Marc Fouchard', 'url': 'https://www.imdb.com/name/nm5286739/'}]","[{'name': 'Marc Fouchard', 'url': 'https://www.imdb.com/name/nm5286739/'}]",1.95,0.85
133,Movie,Leave the World Behind,https://www.imdb.comhttps://www.imdb.com/title/tt12747748/,https://m.media-amazon.com/images/M/MV5BMTUzM2I3NDEtMjNhYi00NTQ0LThmZDItZTMyMzM2MjJmZGRjXkEyXkFqcGdeQXVyMTU3NDU4MDg2._V1_.jpg,"A family&apos;s getaway to a luxurious rental home takes an ominous turn when a cyberattack knocks out their devices, and two strangers appear at their door.","{'author': None, 'dateCreated': None, 'inLanguage': None, 'heading': None, 'reviewBody': None, 'reviewRating': {'worstRating': None, 'bestRating': None, 'ratingValue': None}}",3.9,R,"['Drama', 'Thriller']",2023-12-08,"unexpected,crisis,vacation,city,family relationships",PT2H18M,"[{'name': 'Julia Roberts', 'url': 'https://www.imdb.com/name/nm0000210/'}, {'name': 'Mahershala Ali', 'url': 'https://www.imdb.com/name/nm0991810/'}, {'name': 'Ethan Hawke', 'url': 'https://www.imdb.com/name/nm0000160/'}]","[{'name': 'Sam Esmail', 'url': 'https://www.imdb.com/name/nm1322753/'}]","[{'name': 'Rumaan Alam', 'url': 'https://www.imdb.com/name/nm11753223/'}, {'name': 'Sam Esmail', 'url': 'https://www.imdb.com/name/nm1322753/'}]",0.0,3.9
134,Movie,Leo,https://www.imdb.comhttps://www.imdb.com/title/tt5755238/,https://m.media-amazon.com/images/M/MV5BM2IyMDc1YmUtZmU0MC00MjI5LWEzN2UtOWFmZDAzZTNmOWY3XkEyXkFqcGdeQXVyMTI2MzY1MjM1._V1_.jpg,A 74-year-old lizard named Leo and his turtle friend decide to escape from the terrarium of a Florida school classroom where they have been living for decades.,"{'author': None, 'dateCreated': None, 'inLanguage': None, 'heading': None, 'reviewBody': None, 'reviewRating': {'worstRating': None, 'bestRating': None, 'ratingValue': None}}",4.1,PG,"['Animation', 'Comedy', 'Family']",2023-11-21,"cgi animation,computer animation,3d animation,character name as title,animal character name as title",PT1H42M,"[{'name': 'Adam Sandler', 'url': 'https://www.imdb.com/name/nm0001191/'}, {'name': 'Bill Burr', 'url': 'https://www.imdb.com/name/nm0122987/'}, {'name': 'Cecily Strong', 'url': 'https://www.imdb.com/name/nm5198446/'}]","[{'name': 'Robert Marianetti', 'url': 'https://www.imdb.com/name/nm1656967/'}, {'name': 'Robert Smigel', 'url': 'https://www.imdb.com/name/nm0806912/'}, {'name': 'David Wachtenheim', 'url': 'https://www.imdb.com/name/nm1738715/'}]","[{'name': 'Robert Smigel', 'url': 'https://www.imdb.com/name/nm0806912/'}, {'name': 'Adam Sandler', 'url': 'https://www.imdb.com/name/nm0001191/'}, {'name': 'Paul Sado', 'url': 'https://www.imdb.com/name/nm0755586/'}]",3.65,3.9
